team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2016,PHI,2016020246,PHI,WPG,HOME,20161117,Team Level,5on5,0.3638,0.4206,0.3944,3282,19.612,1.606,1.191,4.871,0.708,10.883,8.741,1.545,1.615,1.554,20,8,17,45,4,1,0,4,0,8,11,16,24,1,2,24,32,9,9,22,4,2,0.603,0.538,0.465,1,1,2,47.034,28,29.211,5,0.249,0.188,0.188,1.667,1.677,1.61,31.906,2.809,2.124,7.137,0.975,17.113,12.842,2.764,2.813,2.768,27,16,19,62,2,0,0,9,1,15,16,25,41,1,2,23,32,9,6,29,14,0,0.926,1.883,0,1,1,0,59.402,43,41.642,5,0.438,0,0,3.247,3.251,3.199
PHI,2016,PHI,2016020246,PHI,WPG,HOME,20161117,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.338,0.045,0.258,0.447,0.07,1.304,0.877,0.045,0.045,0.045,3,0,1,4,0,0,0,1,1,1,0,3,3,0,0,1,0,0,0,3,0,0,0.045,0,0,0,0,0,4,3,3,0,0.066,0,0,0.111,0.111,0.111
PHI,2016,PHI,2016020246,PHI,WPG,HOME,20161117,Team Level,5on4,0.6336,0.8571,0.6667,120,1.291,0.249,0.135,0.194,0.051,0.964,0.406,0.249,0.249,0.249,1,1,4,6,0,0,0,0,0,1,1,1,2,0,0,3,0,0,0,1,1,0,0.077,0.172,0,0,0,0,6,2,2,0,0.034,0,0,0.284,0.284,0.284,0.814,0.144,0.075,0.076,0.027,0.196,0.483,0.144,0.144,0.144,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.144,0,0,0,0,1,1,1,0,0.017,0,0,0.161,0.161,0.161
PHI,2016,PHI,2016020260,PHI,T.B,HOME,20161119,Team Level,other,1,1,1,128,2.706,0.156,0.153,0.746,0.1,1.623,1.221,0.154,0.156,0.154,4,0,1,5,0,0,0,3,0,1,0,4,4,0,0,3,1,0,0,4,0,0,0.156,0,0,0,0,0,5,4,4,0,0.038,0,0,0.194,0.194,0.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2016,PHI,2016020260,PHI,T.B,HOME,20161119,Team Level,all,0.6181,0.7071,0.6806,3600,35.421,3.366,2.487,8.968,1.202,19.672,13.306,3.165,3.168,2.975,32,17,21,70,0,5,0,10,1,20,13,32,49,4,11,24,30,5,8,35,10,4,1.158,1.186,1.022,0,0,0,64.853,49,45.756,7,0.552,1.036,1.036,2.882,2.722,2.613,17.069,2.08,1.054,3.883,0.512,9.143,6.329,2.011,2.227,2.151,18,5,6,29,3,2,0,3,0,9,6,15,20,7,17,26,27,9,13,17,3,3,0.431,0.342,1.306,0,2,1,31.998,23,25.128,12,0.242,0.697,0.697,1.624,1.731,1.719
PHI,2016,PHI,2016020260,PHI,T.B,HOME,20161119,Team Level,5on5,0.5805,0.6765,0.64,2673,23.376,1.99,1.452,6.035,0.767,12.701,9.054,1.916,1.792,1.726,18,14,14,46,0,3,0,5,0,15,9,18,32,4,11,16,27,4,6,24,6,2,0.705,0.742,0.543,0,0,0,40.853,32,28.756,6,0.297,0.647,0.647,1.641,1.481,1.463,13.566,1.438,0.837,3.174,0.398,6.853,5.3,1.37,1.585,1.51,16,2,4,22,2,2,0,3,0,6,5,14,16,7,17,18,27,7,9,13,3,2,0.399,0.342,0.697,0,2,0,24.998,18,20.128,8,0.175,0.697,0.697,0.915,1.022,1.011
PHI,2016,PHI,2016020260,PHI,T.B,HOME,20161119,Team Level,4on5,0.0996,0.125,0.1667,199,0.736,0.071,0.04,0.109,0.021,0.223,0.536,0.071,0.071,0.071,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,0,0,0.071,0,0,0,0,0,1,1,1,0,0.009,0,0,0.081,0.081,0.081,3.503,0.642,0.217,0.709,0.114,2.29,1.029,0.641,0.642,0.641,2,3,2,7,1,0,0,0,0,3,1,1,4,0,0,1,0,0,0,4,0,1,0.033,0,0.609,0,0,1,7,5,5,0,0.068,0,0,0.709,0.709,0.709
PHI,2016,PHI,2016020260,PHI,T.B,HOME,20161119,Team Level,5on4,1,1,1,600,8.603,1.148,0.841,2.077,0.313,5.125,2.495,1.023,1.148,1.023,9,3,6,18,0,2,0,2,1,4,3,9,12,0,0,4,0,0,2,6,4,2,0.226,0.444,0.479,0,0,0,18,12,12,1,0.208,0.389,0.389,0.967,0.967,0.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
PHI,2016,PHI,2016020286,PHI,FLA,AWAY,20161122,Team Level,other,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PHI,2016,PHI,2016020286,PHI,FLA,AWAY,20161122,Team Level,all,0.5662,0.3871,0.4156,3600,22.797,3.88,1.409,4.13,0.676,12.047,9.857,3.426,4.016,3.559,28,4,4,36,3,2,1,4,1,9,13,25,29,5,10,30,17,0,3,23,4,5,0.874,0.469,2.538,1,0,2,39.693,32,34.754,2,0.322,1.028,1.028,3.174,3.314,3.288,30.936,2.973,2.356,6.661,1.017,19.177,12.816,2.862,2.836,2.728,39,6,12,57,1,2,0,15,1,12,14,38,44,3,6,28,19,4,12,28,17,0,1.017,1.956,0,0,1,0,53.516,45,42.553,5,0.515,0.322,0.322,3.166,3.021,2.947
PHI,2016,PHI,2016020286,PHI,FLA,AWAY,20161122,Team Level,5on5,0.4114,0.4203,0.4464,2892,17.056,1.246,1.116,3.549,0.553,10.547,7.99,1.223,1.381,1.356,21,4,4,29,1,1,0,4,1,8,10,20,24,4,8,24,15,0,2,22,2,1,0.83,0.207,0.209,1,0,0,32.693,25,27.754,1,0.228,0.209,0.209,1.265,1.405,1.388,21.719,1.783,1.553,4.636,0.669,13.039,9.32,1.757,1.647,1.623,28,3,9,40,1,1,0,10,1,7,11,27,30,1,2,21,16,4,8,22,9,0,0.76,1.023,0,0,1,0,36.516,31,28.553,4,0.318,0.178,0.178,1.923,1.779,1.771
PHI,2016,PHI,2016020286,PHI,FLA,AWAY,20161122,Team Level,4on5,0.204,0.1667,0.1765,436,2.516,0.305,0.18,0.336,0.066,0.704,1.409,0.301,0.305,0.301,3,0,0,3,0,0,0,0,0,1,2,3,3,1,2,6,2,0,0,1,2,0,0.043,0.262,0,0,0,0,3,3,3,0,0.04,0,0,0.345,0.345,0.341,9.217,1.19,0.803,2.026,0.348,6.138,3.497,1.105,1.19,1.105,11,3,1,15,0,1,0,5,0,5,3,11,14,2,4,4,1,0,3,6,8,0,0.257,0.933,0,0,0,0,15,14,14,1,0.197,0.144,0.144,1.242,1.242,1.176
PHI,2016,PHI,2016020286,PHI,FLA,AWAY,20161122,Team Level,5on4,1,0.8,1,113,3.224,2.329,0.114,0.245,0.058,0.796,0.458,1.902,2.329,1.902,4,0,0,4,2,1,1,0,0,0,1,2,2,0,0,0,0,0,1,0,0,4,0,0,2.329,0,0,2,4,4,4,1,0.054,0.819,0.819,1.564,1.564,1.559,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PHI,2016,PHI,2016020294,PHI,T.B,AWAY,20161123,Team Level,other,0.7007,0.6667,0.6667,178,2.796,0.302,0.244,0.382,0.076,2.332,0.664,0.292,0.302,0.292,1,3,2,6,0,0,0,1,0,3,0,1,4,0,0,1,0,0,0,2,2,0,0.101,0.201,0,0,0,0,6,4,4,0,0.081,0,0,0.383,0.383,0.369,1.214,0.129,0.08,0.242,0.046,0.743,0.76,0.129,0.129,0.129,1,1,1,3,0,0,0,1,0,0,1,1,2,0,0,1,2,0,1,1,1,0,0.017,0.112,0,0,0,0,3,2,2,1,0.019,0,0,0.147,0.147,0.147
PHI,2016,PHI,2016020294,PHI,T.B,AWAY,20161123,Team Level,all,0.2919,0.4667,0.5,3600,31.005,1.401,2.296,7.215,0.951,18.198,12.94,1.38,1.458,1.437,31,12,13,56,2,2,0,9,0,16,14,29,41,6,12,38,24,6,6,38,5,0,0.823,0.578,0,2,0,0,57.221,43,43.964,2,0.57,0.049,0.049,1.922,1.991,1.962,29.89,3.399,2.438,6.445,0.985,17.57,12.162,3.244,3.331,3.179,29,14,21,64,4,2,1,10,3,14,10,25,39,4,8,36,19,6,12,30,10,3,1.098,1.328,0.974,1,2,1,63.281,43,42.376,4,0.543,0.645,0.645,3.298,3.231,3.112
PHI,2016,PHI,2016020294,PHI,T.B,AWAY,20161123,Team Level,5on5,0.3302,0.4638,0.4706,2289,17.491,0.914,1.027,4.396,0.518,9.771,7.373,0.905,0.971,0.961,21,3,8,32,2,0,0,8,0,3,11,19,22,5,10,23,21,4,4,21,3,0,0.537,0.377,0,2,0,0,33.221,24,24.964,1,0.211,0,0,1.125,1.194,1.182,18.985,1.854,1.422,4.351,0.585,11.028,7.76,1.789,1.786,1.723,19,8,10,37,3,1,1,8,2,7,6,16,24,4,8,28,16,5,10,21,4,2,0.661,0.576,0.617,0,2,1,36.281,27,26.376,3,0.294,0.288,0.288,1.86,1.794,1.735
PHI,2016,PHI,2016020294,PHI,T.B,AWAY,20161123,Team Level,4on5,0.0547,0.1481,0.2353,736,2.875,0.078,0.102,0.522,0.076,0.932,2.289,0.078,0.078,0.078,3,1,0,4,0,0,0,0,0,1,3,3,4,0,0,10,3,2,1,4,0,0,0.078,0,0,0,0,0,4,4,4,1,0.025,0,0,0.103,0.103,0.102,8.95,1.348,0.889,1.774,0.334,5.58,3.076,1.258,1.348,1.258,8,5,10,23,1,1,0,1,1,7,2,7,12,0,0,4,0,1,1,7,5,1,0.35,0.64,0.357,1,0,0,23,13,13,0,0.219,0.357,0.357,1.209,1.209,1.15
PHI,2016,PHI,2016020294,PHI,T.B,AWAY,20161123,Team Level,5on4,0.6057,0.9333,0.9167,397,7.842,0.106,0.922,1.915,0.281,5.163,2.613,0.106,0.106,0.106,6,5,3,14,0,2,0,0,0,9,0,6,11,1,2,4,0,0,1,11,0,0,0.106,0,0,0,0,0,14,11,11,0,0.254,0.049,0.049,0.311,0.311,0.308,0.741,0.069,0.048,0.078,0.02,0.219,0.566,0.069,0.069,0.069,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,1,0,0,0.069,0,0,0,0,0,1,1,1,0,0.011,0,0,0.08,0.08,0.08
PHI,2016,PHI,2016020302,PHI,NYR,HOME,20161125,Team Level,other,1,1,1,122,3.792,0.41,0.485,0.752,0.138,3.143,1.072,0.383,0.41,0.383,5,1,1,7,1,1,0,0,0,4,0,4,5,0,0,0,0,0,0,5,0,1,0.153,0,0.258,1,0,0,7,6,6,0,0.125,0.258,0.258,0.278,0.278,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2016,PHI,2016020302,PHI,NYR,HOME,20161125,Team Level,all,0.6523,0.6667,0.6456,3600,35.965,3.501,2.286,9.567,1.356,20.052,14.238,3.411,3.235,3.15,42,9,27,78,2,5,1,9,1,19,15,40,49,4,16,32,30,6,10,39,7,5,1.018,0.804,1.68,1,0,1,70.774,51,46.888,6,0.494,1.68,1.68,2.316,2.137,2.101,20.957,1.866,1.227,5.255,0.67,10.799,8.182,1.862,2.082,2.077,23,5,11,39,3,0,0,11,1,3,10,20,25,3,12,31,37,7,11,21,5,2,0.647,0.686,0.532,0,1,2,43.852,28,31.446,8,0.26,0,0,2.126,2.369,2.364
PHI,2016,PHI,2016020302,PHI,NYR,HOME,20161125,Team Level,5on5,0.629,0.6796,0.6286,3238,31.394,3.074,1.78,8.652,1.195,16.677,12.622,3.011,2.808,2.751,36,8,26,70,1,4,1,8,1,15,15,35,43,4,16,31,26,5,9,33,7,4,0.849,0.804,1.422,0,0,1,62.774,44,39.888,5,0.364,1.422,1.422,2.017,1.837,1.812,19.467,1.813,1.118,4.934,0.629,9.891,7.615,1.809,2.029,2.025,22,4,7,33,3,0,0,11,1,1,10,19,23,3,12,29,37,7,10,19,5,2,0.595,0.686,0.532,0,1,2,37.852,26,29.446,8,0.233,0,0,2.047,2.29,2.285
PHI,2016,PHI,2016020302,PHI,NYR,HOME,20161125,Team Level,4on5,0.2353,0.1429,0.3333,240,0.779,0.016,0.021,0.163,0.023,0.232,0.544,0.016,0.016,0.016,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,4,1,1,1,0,0,0.016,0,0,0,0,0,1,1,1,1,0.005,0,0,0.021,0.021,0.021,1.491,0.052,0.109,0.321,0.041,0.909,0.568,0.052,0.052,0.052,1,1,4,6,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,2,0,0,0.052,0,0,0,0,0,6,2,2,0,0.027,0,0,0.079,0.079,0.079
PHI,2016,PHI,2016020302,PHI,NYR,HOME,20161125,Team Level,5on4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2016,PHI,2016020327,PHI,CGY,HOME,20161127,Team Level,other,0.9641,0.3333,0.6667,61,1.396,1.449,0.027,0.036,0.031,0.245,0.213,0.924,1.449,0.924,0,2,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2,0,0,1.449,0,0,0,2,2,2,1,0.006,0.718,0.718,0.737,0.737,0.734,0.674,0.054,0.051,0.124,0.024,0.495,0.252,0.054,0.054,0.054,1,0,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.054,0,0,0,0,0,4,1,1,0,0.017,0,0,0.071,0.071,0.071
PHI,2016,PHI,2016020327,PHI,CGY,HOME,20161127,Team Level,all,0.6928,0.5746,0.598,3600,42.449,7.067,2.964,9.708,1.502,23.815,15.944,6.359,7.096,6.385,43,18,16,77,5,7,1,12,0,16,21,38,56,2,4,38,22,4,11,33,18,10,1.131,2.392,3.544,1,2,2,79.314,61,61.581,6,0.673,2.008,2.008,5.732,5.735,5.639,30.308,3.134,1.75,6.863,0.934,15.342,12.976,3.037,3.165,3.064,32,9,16,57,3,3,1,8,1,14,12,29,38,7,14,34,33,5,14,31,7,3,0.951,0.855,1.329,1,0,2,54.8,41,40.686,14,0.378,0.706,0.706,2.806,2.808,2.732
PHI,2016,PHI,2016020327,PHI,CGY,HOME,20161127,Team Level,5on5,0.6656,0.5455,0.5676,2978,29.246,3.943,2.022,7.246,1.044,16.219,11.525,3.847,3.972,3.874,31,11,12,54,4,5,1,8,0,10,15,27,38,2,4,32,22,3,9,25,12,5,0.826,1.698,1.419,0,2,2,56.314,42,42.581,5,0.423,1.025,1.025,3.341,3.344,3.325,23.341,1.981,1.4,5.68,0.755,12.365,9.819,1.895,2.011,1.923,25,7,13,45,0,2,0,7,1,11,11,25,32,7,14,24,31,3,14,24,7,1,0.777,0.855,0.349,0,0,0,42.8,32,31.686,14,0.285,0.482,0.482,1.784,1.786,1.713
PHI,2016,PHI,2016020327,PHI,CGY,HOME,20161127,Team Level,4on5,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062,0.77,0.183,0.591,0.068,1.6,0.788,0.768,0.77,0.768,3,1,0,4,1,0,0,1,0,2,0,2,3,0,0,1,0,0,0,3,0,1,0.014,0,0.756,0,0,1,4,4,4,0,0.05,0,0,0.82,0.82,0.817
PHI,2016,PHI,2016020327,PHI,CGY,HOME,20161127,Team Level,5on4,0.8358,0.84,0.8095,505,11.807,1.675,0.915,2.425,0.427,7.351,4.206,1.588,1.675,1.588,12,5,4,21,1,1,0,4,0,6,5,11,16,0,0,5,0,0,1,8,6,3,0.305,0.694,0.676,1,0,0,21,17,17,0,0.244,0.265,0.265,1.654,1.654,1.579,3.232,0.329,0.117,0.468,0.086,0.882,2.118,0.319,0.329,0.319,3,1,0,4,2,1,1,0,0,0,1,1,2,0,0,9,2,2,0,3,0,1,0.105,0,0.224,1,0,1,4,4,4,0,0.026,0.224,0.224,0.131,0.131,0.13
PHI,2016,PHI,2016020331,PHI,BOS,HOME,20161129,Team Level,other,0.1482,0.1875,0.2143,287,1.95,0.218,0.12,0.38,0.078,1.033,1.17,0.218,0.218,0.218,1,2,0,3,0,0,0,0,1,1,1,1,3,1,2,5,0,1,1,3,0,0,0.218,0,0,0,0,0,3,3,3,0,0.03,0,0,0.248,0.248,0.248,8.315,1.253,0.577,1.873,0.259,3.201,3.838,1.192,1.253,1.192,9,2,2,13,1,3,1,3,2,1,1,8,10,2,2,8,3,0,0,5,3,3,0.177,0.308,0.768,0,0,1,13,11,11,0,0.164,0.657,0.657,0.76,0.76,0.745
PHI,2016,PHI,2016020331,PHI,BOS,HOME,20161129,Team Level,all,0.2771,0.3548,0.3646,3900,23.217,1.635,1.595,5.935,0.885,15.051,9.898,1.557,1.622,1.544,21,14,9,44,2,0,0,6,2,15,10,19,33,6,12,29,30,4,13,28,7,0,0.921,0.713,0,1,1,0,44.182,35,35.016,10,0.344,0,0.075,1.904,1.891,1.808,44.771,4.266,2.673,10.964,1.469,22.293,19.335,4.145,4.321,4.198,47,14,19,80,2,8,1,13,2,17,19,45,59,8,14,35,36,6,8,43,12,6,1.122,1.523,1.621,1,0,1,78.798,61,60.747,8,0.605,1.455,1.455,3.416,3.453,3.422
PHI,2016,PHI,2016020331,PHI,BOS,HOME,20161129,Team Level,5on5,0.188,0.3253,0.3387,2705,14.23,0.608,0.803,4.104,0.557,8.639,6.288,0.6,0.595,0.587,15,6,6,27,1,0,0,5,1,6,8,14,20,4,8,18,26,2,9,19,2,0,0.42,0.188,0,1,0,0,27.182,21,21.016,8,0.157,0,0.075,0.69,0.677,0.673,30.041,2.626,1.655,7.655,1.025,15.373,12.666,2.566,2.681,2.62,33,8,15,56,1,5,0,10,0,13,12,32,40,5,10,22,27,4,6,30,9,2,0.831,1.216,0.58,1,0,0,54.798,41,40.747,6,0.339,0.798,0.798,2.168,2.205,2.189
PHI,2016,PHI,2016020331,PHI,BOS,HOME,20161129,Team Level,4on5,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.875,0.048,0.373,1.197,0.15,3.322,1.91,0.047,0.048,0.047,4,3,2,9,0,0,0,0,0,3,4,4,7,1,2,4,0,0,0,7,0,0,0.048,0,0,0,0,0,9,7,7,0,0.087,0,0,0.134,0.134,0.134
PHI,2016,PHI,2016020331,PHI,BOS,HOME,20161129,Team Level,5on4,0.7044,0.875,0.8462,498,7.037,0.808,0.671,1.451,0.25,5.379,2.441,0.739,0.808,0.739,5,6,3,14,1,0,0,1,0,8,1,4,10,1,2,4,2,1,2,6,5,0,0.283,0.526,0,0,1,0,14,11,11,1,0.157,0,0,0.966,0.966,0.886,1.54,0.339,0.068,0.239,0.036,0.398,0.921,0.339,0.339,0.339,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,1,6,2,2,1,0,1,0.066,0,0.273,0,0,0,2,2,2,2,0.015,0,0,0.354,0.354,0.354
PHI,2016,PHI,2016020349,PHI,OTT,AWAY,20161201,Team Level,other,0.1244,0.625,0.5,202,1.906,0.024,0.032,0.233,0.048,0.524,2.14,0.024,0.024,0.024,2,1,2,5,1,0,0,0,0,1,1,1,2,0,0,4,0,0,0,3,0,0,0.024,0,0,1,0,0,5,3,3,0,0.009,0,0,0.033,0.033,0.033,2.36,0.169,0.183,0.501,0.055,1.026,1.065,0.169,0.169,0.169,3,0,0,3,0,0,0,1,0,1,1,3,3,0,0,3,0,0,0,2,1,0,0.049,0.12,0,0,0,0,3,3,3,0,0.042,0,0,0.211,0.211,0.211
PHI,2016,PHI,2016020349,PHI,OTT,AWAY,20161201,Team Level,all,0.5292,0.6077,0.6279,3640,35.505,1.686,2.422,8.699,1.346,22.733,17.113,1.653,1.698,1.666,32,22,25,79,3,3,0,11,1,26,10,29,51,4,8,31,25,7,8,49,5,0,1.115,0.571,0,3,0,0,78.109,54,53.344,5,0.517,0.102,0.102,2.101,2.117,2.078,22.25,1.5,1.467,5.492,0.727,12.973,9.841,1.484,1.466,1.451,21,11,19,51,2,1,0,7,0,12,10,19,30,6,12,37,32,6,8,27,4,1,0.737,0.437,0.326,0,2,0,51.206,32,32.033,5,0.305,0.326,0.326,1.479,1.454,1.45
PHI,2016,PHI,2016020349,PHI,OTT,AWAY,20161201,Team Level,5on5,0.5427,0.5943,0.6087,2963,27.662,1.437,1.897,7.213,1.058,18.022,12.372,1.405,1.449,1.417,23,19,21,63,2,3,0,9,1,20,7,21,40,2,4,23,24,7,7,38,4,0,1.016,0.421,0,2,0,0,62.109,42,41.344,4,0.382,0.102,0.102,1.717,1.732,1.693,18.41,1.211,1.196,4.742,0.625,11.208,8.017,1.196,1.177,1.163,17,10,16,43,1,1,0,6,0,10,9,16,26,5,10,27,30,4,8,24,2,1,0.66,0.225,0.326,0,1,0,43.206,27,27.033,5,0.243,0.326,0.326,1.128,1.103,1.1
PHI,2016,PHI,2016020349,PHI,OTT,AWAY,20161201,Team Level,4on5,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0.091,0.057,0.106,0.021,0.494,0.23,0.09,0.091,0.09,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.091,0,0,1,0,2,1,1,0,0.013,0,0,0.104,0.104,0.103
PHI,2016,PHI,2016020349,PHI,OTT,AWAY,20161201,Team Level,5on4,0.8893,0.7857,0.9,422,5.936,0.225,0.494,1.253,0.24,4.187,2.601,0.225,0.225,0.225,7,2,2,11,0,0,0,2,0,5,2,7,9,2,4,4,1,0,1,8,1,0,0.075,0.15,0,0,0,0,11,9,9,1,0.127,0,0,0.352,0.352,0.352,0.704,0.028,0.031,0.143,0.025,0.244,0.529,0.028,0.028,0.028,0,1,2,3,0,0,0,0,0,1,0,0,1,1,2,5,2,2,0,1,0,0,0.028,0,0,0,0,0,3,1,1,0,0.007,0,0,0.035,0.035,0.035
PHI,2016,PHI,2016020361,PHI,CHI,HOME,20161203,Team Level,other,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0.119,0.042,0.108,0.023,0.551,0.158,0.119,0.119,0.119,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0.119,0,0,0,0,2,1,1,0,0.014,0,0,0.133,0.133,0.133
PHI,2016,PHI,2016020361,PHI,CHI,HOME,20161203,Team Level,all,0.4795,0.5625,0.561,3600,31.317,2.25,1.964,8.273,1.073,18.942,13.498,2.211,2.195,2.157,30,16,17,63,3,1,0,4,2,20,16,27,43,0,0,31,26,2,7,38,6,2,1.16,0.669,0.421,2,1,0,63.067,46,45.448,4,0.413,0.016,0.016,2.647,2.582,2.537,26.554,2.442,1.606,6.715,0.858,13.686,10.693,2.39,2.497,2.446,27,9,13,49,1,4,0,7,0,8,16,26,35,2,4,22,26,6,13,26,7,3,0.89,0.688,0.864,0,1,0,48.884,36,36.206,10,0.34,0.956,0.956,1.826,1.894,1.885
